"ibge_mun1","ibge_mun2","sigla_mun1","sigla_mun2","uf_mun1","uf_mun2","municipio_1","municipio_2"
2914604,2913101,"29","29",BA,BA,Irecê,Ibititá
2914604,2919157,"29","29",BA,BA,Irecê,Lapão
2924306,2900108,"29","29",BA,BA,Piatã,Abaíra
2924306,2921906,"29","29",BA,BA,Piatã,Mucugê
2924306,2904001,"29","29",BA,BA,Piatã,Boninal
2924306,2926905,"29","29",BA,BA,Piatã,Rio do Pires
2924306,2923035,"29","29",BA,BA,Piatã,Novo Horizonte
3135803,3156601,"31","31",MG,MG,Jequitinhonha,Rubim
3135803,3136009,"31","31",MG,MG,Jequitinhonha,Joaíma
3135803,3125606,"31","31",MG,MG,Jequitinhonha,Felisburgo
3135803,3141405,"31","31",MG,MG,Jequitinhonha,Medina
3135803,3101706,"31","31",MG,MG,Jequitinhonha,Almenara
3135803,3152170,"31","31",MG,MG,Jequitinhonha,Ponto dos Volantes
3135803,3133303,"31","31",MG,MG,Jequitinhonha,Itaobim
3135803,3148707,"31","31",MG,MG,Jequitinhonha,Pedra Azul
3135803,3143153,"31","31",MG,MG,Jequitinhonha,Monte Formoso
3159209,3102605,"31","31",MG,MG,Santa Rita de Caldas,Andradas
3159209,3146008,"31","31",MG,MG,Santa Rita de Caldas,Ouro Fino
3159209,3111002,"31","31",MG,MG,Santa Rita de Caldas,Campestre
3159209,3131505,"31","31",MG,MG,Santa Rita de Caldas,Ipuiúna
3159209,3110301,"31","31",MG,MG,Santa Rita de Caldas,Caldas
3159209,3129905,"31","31",MG,MG,Santa Rita de Caldas,Ibitiúra de Minas
1505304,1303007,"15","13",PA,AM,Oriximiná,Nhamundá
1505304,1503002,"15","15",PA,PA,Oriximiná,Faro
1505304,1505106,"15","15",PA,PA,Oriximiná,Óbidos
1505304,1400233,"15","14",PA,RR,Oriximiná,Caroebe
1505304,1507979,"15","15",PA,PA,Oriximiná,Terra Santa
1505304,1503903,"15","15",PA,PA,Oriximiná,Juruti
2908507,2928604,"29","29",BA,BA,Conceição do Jacuípe,Santo Amaro
2908507,2908903,"29","29",BA,BA,Conceição do Jacuípe,Coração de Maria
2908507,2910800,"29","29",BA,BA,Conceição do Jacuípe,Feira de Santana
2908507,2931707,"29","29",BA,BA,Conceição do Jacuípe,Terra Nova
2908507,2931400,"29","29",BA,BA,Conceição do Jacuípe,Teodoro Sampaio
2908507,2901106,"29","29",BA,BA,Conceição do Jacuípe,Amélia Rodrigues
3202108,3203601,"32","32",ES,ES,Ecoporanga,Mucurici
3202108,3104700,"32","31",ES,MG,Ecoporanga,Ataléia
3202108,3205150,"32","32",ES,ES,Ecoporanga,Vila Pavão
3202108,3200904,"32","32",ES,ES,Ecoporanga,Barra de São Francisco
3202108,3200169,"32","32",ES,ES,Ecoporanga,Água Doce do Norte
3202108,3113701,"32","31",ES,MG,Ecoporanga,Carlos Chagas
3202108,3144300,"32","31",ES,MG,Ecoporanga,Nanuque
3202108,3204252,"32","32",ES,ES,Ecoporanga,Ponto Belo
3202108,3203908,"32","32",ES,ES,Ecoporanga,Nova Venécia
3506409,3511904,"35","35",SP,SP,Bilac,Clementina
3506409,3512506,"35","35",SP,SP,Bilac,Coroados
3506409,3516507,"35","35",SP,SP,Bilac,Gabriel Monteiro
3506409,3502804,"35","35",SP,SP,Bilac,Araçatuba
3506409,3506508,"35","35",SP,SP,Bilac,Birigui
1304104,1300904,"13","13",AM,AM,Tapauá,Canutama
1304104,1301209,"13","13",AM,AM,Tapauá,Coari
1304104,1301704,"13","13",AM,AM,Tapauá,Humaitá
1304104,1302702,"13","13",AM,AM,Tapauá,Manicoré
1304104,1302405,"13","13",AM,AM,Tapauá,Lábrea
1304104,1301951,"13","13",AM,AM,Tapauá,Itamarati
1304104,1300631,"13","13",AM,AM,Tapauá,Beruri
1304104,1300102,"13","13",AM,AM,Tapauá,Anori
1304104,1301001,"13","13",AM,AM,Tapauá,Carauari
1304104,1304203,"13","13",AM,AM,Tapauá,Tefé
2303501,2301000,"23","23",CE,CE,Cascavel,Aquiraz
2303501,2309458,"23","23",CE,CE,Cascavel,Ocara
2303501,2302206,"23","23",CE,CE,Cascavel,Beberibe
2303501,2303956,"23","23",CE,CE,Cascavel,Chorozinho
2303501,2308708,"23","23",CE,CE,Cascavel,Morada Nova
2303501,2305233,"23","23",CE,CE,Cascavel,Horizonte
2303501,2310852,"23","23",CE,CE,Cascavel,Pindoretama
2303501,2309607,"23","23",CE,CE,Cascavel,Pacajus
3170206,3152808,"31","31",MG,MG,Uberlândia,Prata
3170206,3170107,"31","31",MG,MG,Uberlândia,Uberaba
3170206,3169604,"31","31",MG,MG,Uberlândia,Tupaciguara
3170206,3103504,"31","31",MG,MG,Uberlândia,Araguari
3170206,3142809,"31","31",MG,MG,Uberlândia,Monte Alegre de Minas
3170206,3171105,"31","31",MG,MG,Uberlândia,Veríssimo
3170206,3130705,"31","31",MG,MG,Uberlândia,Indianópolis
3106309,3109253,"31","31",MG,MG,Belo Oriente,Bugre
3106309,3141702,"31","31",MG,MG,Belo Oriente,Mesquita
3106309,3100500,"31","31",MG,MG,Belo Oriente,Açucena
3106309,3129301,"31","31",MG,MG,Belo Oriente,Iapu
3106309,3158953,"31","31",MG,MG,Belo Oriente,Santana do Paraíso
3106309,3131158,"31","31",MG,MG,Belo Oriente,Ipaba
3106309,3144359,"31","31",MG,MG,Belo Oriente,Naque
4318804,4304507,"43","43",RS,RS,São Lourenço do Sul,Canguçu
4318804,4306056,"43","43",RS,RS,São Lourenço do Sul,Cristal
4318804,4314407,"43","43",RS,RS,São Lourenço do Sul,Pelotas
4318804,4322327,"43","43",RS,RS,São Lourenço do Sul,Turuçu
4318804,4303509,"43","43",RS,RS,São Lourenço do Sul,Camaquã
3538501,3508603,"35","35",SP,SP,Piquete,Cachoeira Paulista
3538501,3518404,"35","35",SP,SP,Piquete,Guaratinguetá
3538501,3513405,"35","35",SP,SP,Piquete,Cruzeiro
3538501,3121100,"35","31",SP,MG,Piquete,Delfim Moreira
3538501,3527207,"35","35",SP,SP,Piquete,Lorena
3538501,3140407,"35","31",SP,MG,Piquete,Marmelópolis
2402907,2403301,"24","24",RN,RN,Coronel João Pessoa,Encanto
2402907,2407005,"24","24",RN,RN,Coronel João Pessoa,Luís Gomes
2402907,2400406,"24","24",RN,RN,Coronel João Pessoa,Água Nova
2402907,2414753,"24","24",RN,RN,Coronel João Pessoa,Venha-Ver
2402907,2410801,"24","24",RN,RN,Coronel João Pessoa,Riacho de Santana
2402907,2412500,"24","24",RN,RN,Coronel João Pessoa,São Miguel
3527504,3555505,"35","35",SP,SP,Lucianópolis,Ubirajara
3527504,3546405,"35","35",SP,SP,Lucianópolis,Santa Cruz do Rio Pardo
3527504,3514502,"35","35",SP,SP,Lucianópolis,Duartina
3527504,3515657,"35","35",SP,SP,Lucianópolis,Fernão
3527504,3508306,"35","35",SP,SP,Lucianópolis,Cabrália Paulista
3527504,3516606,"35","35",SP,SP,Lucianópolis,Gália
1303908,1302306,"13","13",AM,AM,São Paulo de Olivença,Jutaí
1303908,1303700,"13","13",AM,AM,São Paulo de Olivença,Santo Antônio do Içá
1303908,1300060,"13","13",AM,AM,São Paulo de Olivença,Amaturá
1303908,1304062,"13","13",AM,AM,São Paulo de Olivença,Tabatinga
1303908,1300607,"13","13",AM,AM,São Paulo de Olivença,Benjamin Constant
4203600,4219150,"42","42",SC,SC,Campos Novos,Vargem
4203600,4206801,"42","42",SC,SC,Campos Novos,Ibicaré
4203600,4211058,"42","42",SC,SC,Campos Novos,Monte Carlo
4203600,4217907,"42","42",SC,SC,Campos Novos,Tangará
4203600,4202875,"42","42",SC,SC,Campos Novos,Brunópolis
4203600,4301800,"42","43",SC,RS,Campos Novos,Barracão
4203600,4201000,"42","42",SC,SC,Campos Novos,Anita Garibaldi
4203600,4211801,"42","42",SC,SC,Campos Novos,Ouro
4203600,4206751,"42","42",SC,SC,Campos Novos,Ibiam
4203600,4204152,"42","42",SC,SC,Campos Novos,Celso Ramos
4203600,4200051,"42","42",SC,SC,Campos Novos,Abdon Batista
4203600,4205209,"42","42",SC,SC,Campos Novos,Erval Velho
4203600,4219853,"42","42",SC,SC,Campos Novos,Zortéa
4203600,4203907,"42","42",SC,SC,Campos Novos,Capinzal
4203600,4206702,"42","42",SC,SC,Campos Novos,Herval d'Oeste
4203600,4209201,"42","42",SC,SC,Campos Novos,Lacerdópolis
3300209,3301876,"33","33",RJ,RJ,Araruama,Iguaba Grande
3300209,3300704,"33","33",RJ,RJ,Araruama,Cabo Frio
3300209,3300258,"33","33",RJ,RJ,Araruama,Arraial do Cabo
3300209,3305208,"33","33",RJ,RJ,Araruama,São Pedro da Aldeia
3300209,3305505,"33","33",RJ,RJ,Araruama,Saquarema
3300209,3304300,"33","33",RJ,RJ,Araruama,Rio Bonito
3300209,3305604,"33","33",RJ,RJ,Araruama,Silva Jardim
3300209,3301306,"33","33",RJ,RJ,Araruama,Casimiro de Abreu
3144375,3170404,"31","31",MG,MG,Natalândia,Unaí
3144375,3108206,"31","31",MG,MG,Natalândia,Bonfinópolis de Minas
3144375,3122470,"31","31",MG,MG,Natalândia,Dom Bosco
4319604,4311502,"43","43",RS,RS,São Sepé,Lavras do Sul
4319604,4318309,"43","43",RS,RS,São Sepé,São Gabriel
4319604,4302808,"43","43",RS,RS,São Sepé,Caçapava do Sul
4319604,4303004,"43","43",RS,RS,São Sepé,Cachoeira do Sul
4319604,4308409,"43","43",RS,RS,São Sepé,Formigueiro
4319604,4316907,"43","43",RS,RS,São Sepé,Santa Maria
4319604,4315503,"43","43",RS,RS,São Sepé,Restinga Seca
4319604,4323457,"43","43",RS,RS,São Sepé,Vila Nova do Sul
3303302,3304904,"33","33",RJ,RJ,Niterói,São Gonçalo
3303302,3302700,"33","33",RJ,RJ,Niterói,Maricá
3553203,3524303,"35","35",SP,SP,Taiúva,Jaboticabal
3553203,3531308,"35","35",SP,SP,Taiúva,Monte Alto
3553203,3506102,"35","35",SP,SP,Taiúva,Bebedouro
3553203,3553658,"35","35",SP,SP,Taiúva,Taquaral
3553203,3553104,"35","35",SP,SP,Taiúva,Taiaçu
3107307,3121605,"31","31",MG,MG,Bocaiúva,Diamantina
3107307,3109204,"31","31",MG,MG,Bocaiúva,Buenópolis
3107307,3145455,"31","31",MG,MG,Bocaiúva,Olhos-d'Água
3107307,3126604,"31","31",MG,MG,Bocaiúva,Francisco Dumont
3107307,3116506,"31","31",MG,MG,Bocaiúva,Claro dos Poções
3107307,3113503,"31","31",MG,MG,Bocaiúva,Carbonita
3107307,3108503,"31","31",MG,MG,Bocaiúva,Botumirim
3107307,3132008,"31","31",MG,MG,Bocaiúva,Itacambira
3107307,3127354,"31","31",MG,MG,Bocaiúva,Glaucilândia
3107307,3128253,"31","31",MG,MG,Bocaiúva,Guaraciama
3107307,3136405,"31","31",MG,MG,Bocaiúva,Joaquim Felício
3107307,3123809,"31","31",MG,MG,Bocaiúva,Engenheiro Navarro
3107307,3143302,"31","31",MG,MG,Bocaiúva,Montes Claros
3107307,3169703,"31","31",MG,MG,Bocaiúva,Turmalina
4301305,4314209,"43","43",RS,RS,Arroio Grande,Pedro Osório
4301305,4305124,"43","43",RS,RS,Arroio Grande,Cerrito
4301305,4307104,"43","43",RS,RS,Arroio Grande,Herval
4301305,4315602,"43","43",RS,RS,Arroio Grande,Rio Grande
4301305,4311007,"43","43",RS,RS,Arroio Grande,Jaguarão
4301305,4304663,"43","43",RS,RS,Arroio Grande,Capão do Leão
3512506,3511904,"35","35",SP,SP,Coroados,Clementina
3512506,3506409,"35","35",SP,SP,Coroados,Bilac
3512506,3507704,"35","35",SP,SP,Coroados,Braúna
3512506,3517109,"35","35",SP,SP,Coroados,Glicério
3512506,3506508,"35","35",SP,SP,Coroados,Birigui
3512506,3507753,"35","35",SP,SP,Coroados,Brejo Alegre
5218102,5213103,"52","52",GO,GO,Portelândia,Mineiros
3510203,3522406,"35","35",SP,SP,Capão Bonito,Itapeva
3510203,3522307,"35","35",SP,SP,Capão Bonito,Itapetininga
3510203,3551801,"35","35",SP,SP,Capão Bonito,Sete Barras
3510203,3517604,"35","35",SP,SP,Capão Bonito,Guapiara
3510203,3543253,"35","35",SP,SP,Capão Bonito,Ribeirão Grande
3510203,3553856,"35","35",SP,SP,Capão Bonito,Taquarivaí
3510203,3550209,"35","35",SP,SP,Capão Bonito,São Miguel Arcanjo
3510203,3508009,"35","35",SP,SP,Capão Bonito,Buri
3510203,3514809,"35","35",SP,SP,Capão Bonito,Eldorado
3507308,3522901,"35","35",SP,SP,Boracéia,Itapuí
3507308,3536703,"35","35",SP,SP,Boracéia,Pederneiras
3507308,3505203,"35","35",SP,SP,Boracéia,Bariri
2927804,2911006,"29","29",BA,BA,Santa Cruz da Vitória,Floresta Azul
2927804,2915403,"29","29",BA,BA,Santa Cruz da Vitória,Itaju do Colônia
2927804,2912301,"29","29",BA,BA,Santa Cruz da Vitória,Ibicuí
2927804,2910909,"29","29",BA,BA,Santa Cruz da Vitória,Firmino Alves
5006309,5212253,"50","52",MS,GO,Paranaíba,Lagoa Santa
5006309,5002902,"50","50",MS,MS,Paranaíba,Cassilândia
5006309,5210802,"50","52",MS,GO,Paranaíba,Itajá
5006309,5001003,"50","50",MS,MS,Paranaíba,Aparecida do Taboado
5006309,3114550,"50","31",MS,MG,Paranaíba,Carneirinho
5006309,5004403,"50","50",MS,MS,Paranaíba,Inocência
2305308,2209872,"23","22",CE,PI,Ibiapina,São João da Fronteira
2305308,2312304,"23","23",CE,CE,Ibiapina,São Benedito
2305308,2304657,"23","23",CE,CE,Ibiapina,Graça
2305308,2313609,"23","23",CE,CE,Ibiapina,Ubajara
2305308,2309003,"23","23",CE,CE,Ibiapina,Mucambo
3554953,3531209,"35","35",SP,SP,Tuiuti,Monte Alegre do Sul
3554953,3532009,"35","35",SP,SP,Tuiuti,Morungaba
3554953,3501905,"35","35",SP,SP,Tuiuti,Amparo
3554953,3507605,"35","35",SP,SP,Tuiuti,Bragança Paulista
3554953,3538204,"35","35",SP,SP,Tuiuti,Pinhalzinho
2312205,2302800,"23","23",CE,CE,Santa Quitéria,Canindé
2312205,2312908,"23","23",CE,CE,Santa Quitéria,Sobral
2312205,2306603,"23","23",CE,CE,Santa Quitéria,Itatira
2312205,2306108,"23","23",CE,CE,Santa Quitéria,Irauçuba
2312205,2307635,"23","23",CE,CE,Santa Quitéria,Madalena
2312205,2302404,"23","23",CE,CE,Santa Quitéria,Boa Viagem
2312205,2308609,"23","23",CE,CE,Santa Quitéria,Monsenhor Tabosa
2312205,2304350,"23","23",CE,CE,Santa Quitéria,Forquilha
2312205,2313955,"23","23",CE,CE,Santa Quitéria,Varjota
2312205,2310951,"23","23",CE,CE,Santa Quitéria,Pires Ferreira
2312205,2303659,"23","23",CE,CE,Santa Quitéria,Catunda
2312205,2304905,"23","23",CE,CE,Santa Quitéria,Groaíras
2312205,2303105,"23","23",CE,CE,Santa Quitéria,Cariré
2312205,2305209,"23","23",CE,CE,Santa Quitéria,Hidrolândia
2104651,2114007,"21","21",MA,MA,Governador Newton Bello,Zé Doca
2104651,2106904,"21","21",MA,MA,Governador Newton Bello,Monção
2104651,2111029,"21","21",MA,MA,Governador Newton Bello,São João do Carú
2104651,2102002,"21","21",MA,MA,Governador Newton Bello,Bom Jardim
3149408,3136702,"31","31",MG,MG,Pedro Teixeira,Juiz de Fora
3149408,3106804,"31","31",MG,MG,Pedro Teixeira,Bias Fortes
3149408,3138609,"31","31",MG,MG,Pedro Teixeira,Lima Duarte
3533809,3528601,"35","35",SP,SP,Óleo,Manduri
3533809,3546405,"35","35",SP,SP,Óleo,Santa Cruz do Rio Pardo
3533809,3500550,"35","35",SP,SP,Óleo,Águas de Santa Bárbara
3533809,3538808,"35","35",SP,SP,Óleo,Piraju
3533809,3506300,"35","35",SP,SP,Óleo,Bernardino de Campos
4104907,4119905,"41","41",PR,PR,Castro,Ponta Grossa
4104907,4105201,"41","41",PR,PR,Castro,Cerro Azul
4104907,4111258,"41","41",PR,PR,Castro,Itaperuçu
4104907,4104659,"41","41",PR,PR,Castro,Carambeí
4104907,4128633,"41","41",PR,PR,Castro,Doutor Ulysses
4104907,4122206,"41","41",PR,PR,Castro,Rio Branco do Sul
4104907,4119400,"41","41",PR,PR,Castro,Piraí do Sul
4104907,4104204,"41","41",PR,PR,Castro,Campo Largo
4104907,4127502,"41","41",PR,PR,Castro,Tibagi
2210904,2210391,"22","22",PI,PI,Socorro do Piauí,São Miguel do Fidalgo
2210904,2207306,"22","22",PI,PI,Socorro do Piauí,Paes Landim
2210904,2210003,"22","22",PI,PI,Socorro do Piauí,São João do Piauí
2210904,2207934,"22","22",PI,PI,Socorro do Piauí,Pedro Laurentino
2210904,2208874,"22","22",PI,PI,Socorro do Piauí,Ribeira do Piauí
2210904,2210102,"22","22",PI,PI,Socorro do Piauí,São José do Peixe
3529302,3532058,"35","35",SP,SP,Matão,Motuca
3529302,3514007,"35","35",SP,SP,Matão,Dobrada
3529302,3516853,"35","35",SP,SP,Matão,Gavião Peixoto
3529302,3522703,"35","35",SP,SP,Matão,Itápolis
3529302,3532900,"35","35",SP,SP,Matão,Nova Europa
3529302,3553708,"35","35",SP,SP,Matão,Taquaritinga
3529302,3503208,"35","35",SP,SP,Matão,Araraquara
3529302,3552700,"35","35",SP,SP,Matão,Tabatinga
4322400,4300406,"43","43",RS,RS,Uruguaiana,Alegrete
4322400,4310603,"43","43",RS,RS,Uruguaiana,Itaqui
4322400,4315305,"43","43",RS,RS,Uruguaiana,Quaraí
4322400,4301875,"43","43",RS,RS,Uruguaiana,Barra do Quaraí
3519204,3505807,"35","35",SP,SP,Iacri,Bastos
3519204,3548401,"35","35",SP,SP,Iacri,Santópolis do Aguapeí
3519204,3537701,"35","35",SP,SP,Iacri,Piacatu
3519204,3555000,"35","35",SP,SP,Iacri,Tupã
3519204,3536000,"35","35",SP,SP,Iacri,Parapuã
3519204,3503356,"35","35",SP,SP,Iacri,Arco-Íris
3519204,3543808,"35","35",SP,SP,Iacri,Rinópolis
2800670,2803500,"28","28",SE,SE,Boquim,Lagarto
2800670,2800407,"28","28",SE,SE,Boquim,Arauá
2800670,2806206,"28","28",SE,SE,Boquim,Salgado
2800670,2805109,"28","28",SE,SE,Boquim,Pedrinhas
2800670,2803005,"28","28",SE,SE,Boquim,Itabaianinha
2800670,2802106,"28","28",SE,SE,Boquim,Estância
2800670,2805802,"28","28",SE,SE,Boquim,Riachão do Dantas
3522307,3510203,"35","35",SP,SP,Itapetininga,Capão Bonito
3522307,3500758,"35","35",SP,SP,Itapetininga,Alambari
3522307,3518503,"35","35",SP,SP,Itapetininga,Guareí
3522307,3551108,"35","35",SP,SP,Itapetininga,Sarapuí
3522307,3502200,"35","35",SP,SP,Itapetininga,Angatuba
3522307,3510302,"35","35",SP,SP,Itapetininga,Capela do Alto
3522307,3550209,"35","35",SP,SP,Itapetininga,São Miguel Arcanjo
3522307,3537909,"35","35",SP,SP,Itapetininga,Pilar do Sul
3522307,3554003,"35","35",SP,SP,Itapetininga,Tatuí
3522307,3508009,"35","35",SP,SP,Itapetininga,Buri
3522307,3509452,"35","35",SP,SP,Itapetininga,Campina do Monte Alegre
3203601,3202108,"32","32",ES,ES,Mucurici,Ecoporanga
3203601,3203502,"32","32",ES,ES,Mucurici,Montanha
3203601,3144300,"32","31",ES,MG,Mucurici,Nanuque
3203601,3204252,"32","32",ES,ES,Mucurici,Ponto Belo
2307809,2302305,"23","23",CE,CE,Marco,Bela Cruz
2307809,2312809,"23","23",CE,CE,Marco,Senador Sá
2307809,2302602,"23","23",CE,CE,Marco,Camocim
2307809,2300200,"23","23",CE,CE,Marco,Acaraú
2307809,2304707,"23","23",CE,CE,Marco,Granja
2307809,2308906,"23","23",CE,CE,Marco,Morrinhos
3112802,3150505,"31","31",MG,MG,Capitólio,Pimenta
3112802,3128105,"31","31",MG,MG,Capitólio,Guapé
3112802,3162203,"31","31",MG,MG,Capitólio,São João Batista do Glória
3112802,3162948,"31","31",MG,MG,Capitólio,São José da Barra
3112802,3170602,"31","31",MG,MG,Capitólio,Vargem Bonita
3112802,3151503,"31","31",MG,MG,Capitólio,Piumhi
1502939,1505502,"15","15",PA,PA,Dom Eliseu,Paragominas
1502939,1508126,"15","15",PA,PA,Dom Eliseu,Ulianópolis
1502939,1503093,"15","15",PA,PA,Dom Eliseu,Goianésia do Pará
1502939,2105427,"15","21",PA,MA,Dom Eliseu,Itinga do Maranhão
1502939,2100055,"15","21",PA,MA,Dom Eliseu,Açailândia
1502939,1506187,"15","15",PA,PA,Dom Eliseu,Rondon do Pará
4209300,4216503,"42","42",SC,SC,Lages,São Joaquim
4209300,4212056,"42","42",SC,SC,Lages,Palmeira
4209300,4211751,"42","42",SC,SC,Lages,Otacílio Costa
4209300,4203402,"42","42",SC,SC,Lages,Campo Belo do Sul
4209300,4203253,"42","42",SC,SC,Lages,Capão Alto
4209300,4216800,"42","42",SC,SC,Lages,São José do Cerrito
4209300,4211892,"42","42",SC,SC,Lages,Painel
4209300,4204558,"42","42",SC,SC,Lages,Correia Pinto
4209300,4302303,"42","43",SC,RS,Lages,Bom Jesus
4209300,4202438,"42","42",SC,SC,Lages,Bocaina do Sul
4314001,4318051,"43","43",RS,RS,Paraí,São Domingos do Sul
4314001,4309258,"43","43",RS,RS,Paraí,Guabiju
4314001,4318440,"43","43",RS,RS,Paraí,São Jorge
4314001,4304903,"43","43",RS,RS,Paraí,Casca
4314001,4312807,"43","43",RS,RS,Paraí,Nova Araçá
4314001,4322558,"43","43",RS,RS,Paraí,Vanini
5105507,5106182,"51","51",MT,MT,Vila Bela da Santíssima Trindade,Nova Lacerda
5105507,5103304,"51","51",MT,MT,Vila Bela da Santíssima Trindade,Comodoro
5105507,5106752,"51","51",MT,MT,Vila Bela da Santíssima Trindade,Pontes e Lacerda
5105507,5103361,"51","51",MT,MT,Vila Bela da Santíssima Trindade,Conquista D'Oeste
5105507,5106828,"51","51",MT,MT,Vila Bela da Santíssima Trindade,Porto Esperidião
3535101,3535705,"35","35",SP,SP,Palmares Paulista,Paraíso
3535101,3539004,"35","35",SP,SP,Palmares Paulista,Pirangi
3535101,3503703,"35","35",SP,SP,Palmares Paulista,Ariranha
3535101,3538105,"35","35",SP,SP,Palmares Paulista,Pindorama
3535101,3511102,"35","35",SP,SP,Palmares Paulista,Catanduva
3555901,3540101,"35","35",SP,SP,Uru,Pongaí
3555901,3533502,"35","35",SP,SP,Uru,Novo Horizonte
3555901,3538907,"35","35",SP,SP,Uru,Pirajuí
3555901,3504701,"35","35",SP,SP,Uru,Balbinos
3301009,3304805,"33","33",RJ,RJ,Campos dos Goytacazes,São Fidélis
3301009,3301405,"33","33",RJ,RJ,Campos dos Goytacazes,Conceição de Macabu
3301009,3302205,"33","33",RJ,RJ,Campos dos Goytacazes,Itaperuna
3301009,3305000,"33","33",RJ,RJ,Campos dos Goytacazes,São João da Barra
3301009,3300605,"33","33",RJ,RJ,Campos dos Goytacazes,Bom Jesus do Itabapoana
3301009,3304755,"33","33",RJ,RJ,Campos dos Goytacazes,São Francisco de Itabapoana
3301009,3301157,"33","33",RJ,RJ,Campos dos Goytacazes,Cardoso Moreira
3301009,3304607,"33","33",RJ,RJ,Campos dos Goytacazes,Santa Maria Madalena
3301009,3302056,"33","33",RJ,RJ,Campos dos Goytacazes,Italva
3301009,3304151,"33","33",RJ,RJ,Campos dos Goytacazes,Quissamã
3301009,3203403,"33","32",RJ,ES,Campos dos Goytacazes,Mimoso do Sul
2410900,2401503,"24","24",RN,RN,Riachuelo,Barcelona
2410900,2411106,"24","24",RN,RN,Riachuelo,Ruy Barbosa
2410900,2409332,"24","24",RN,RN,Riachuelo,Santa Maria
2410900,2401909,"24","24",RN,RN,Riachuelo,Caiçara do Rio do Vento
2410900,2401602,"24","24",RN,RN,Riachuelo,Bento Fernandes
2410900,2412609,"24","24",RN,RN,Riachuelo,São Paulo do Potengi
1508050,1503606,"15","15",PA,PA,Trairão,Itaituba
1508050,1500602,"15","15",PA,PA,Trairão,Altamira
1505106,1500404,"15","15",PA,PA,Óbidos,Alenquer
1505106,1506807,"15","15",PA,PA,Óbidos,Santarém
1505106,1505304,"15","15",PA,PA,Óbidos,Oriximiná
1505106,1502855,"15","15",PA,PA,Óbidos,Curuá
1505106,1500503,"15","15",PA,PA,Óbidos,Almeirim
1505106,1503903,"15","15",PA,PA,Óbidos,Juruti
2101400,1718501,"21","17",MA,TO,Balsas,Recursolândia
2101400,2109502,"21","21",MA,MA,Balsas,Riachão
2101400,2111607,"21","21",MA,MA,Balsas,São Raimundo das Mangabeiras
2101400,2112001,"21","21",MA,MA,Balsas,Tasso Fragoso
2101400,2109700,"21","21",MA,MA,Balsas,Sambaíba
2101400,2107258,"21","21",MA,MA,Balsas,Nova Colinas
