"ibge_mun1","ibge_mun2","uf_mun1","uf_mun2","municipio_1","municipio_2"
"4107009","4109708","PR","PR","Curiúva","Ibaiti"
"4107108","4111308","PR","PR","Diamante do Norte","Itaúna do Sul"
"4107124","4109302","PR","PR","Diamante do Sul","Guaraniaçu"
"4107124","4113254","PR","PR","Diamante do Sul","Laranjal"
"4107207","4106571","PR","PR","Dois Vizinhos","Cruzeiro do Iguaçu"
"4107207","4107405","PR","PR","Dois Vizinhos","Enéas Marques"
"4107256","4111555","PR","PR","Douradina","Ivaté"
"4107306","4107900","PR","PR","Doutor Camargo","Floresta"
"4107306","4111605","PR","PR","Doutor Camargo","Ivatuba"
"4107405","4107207","PR","PR","Enéas Marques","Dois Vizinhos"
"4107405","4108403","PR","PR","Enéas Marques","Francisco Beltrão"
"4107504","4107900","PR","PR","Engenheiro Beltrão","Floresta"
"4107504","4111100","PR","PR","Engenheiro Beltrão","Itambé"
"4107504","4111605","PR","PR","Engenheiro Beltrão","Ivatuba"
"4107546","4109302","PR","PR","Espigão Alto do Iguaçu","Guaraniaçu"
"4107553","4112207","PR","PR","Farol","Janiópolis"
"4107603","4106852","PR","PR","Faxinal","Cruzmaltina"
"4107603","4108700","PR","PR","Faxinal","Grandes Rios"
"4107652","4106902","PR","PR","Fazenda Rio Grande","Curitiba"
"4107702","4111100","PR","PR","Fênix","Itambé"
"4107736","4110102","PR","PR","Fernandes Pinheiro","Imbituva"
"4107736","4110706","PR","PR","Fernandes Pinheiro","Irati"
"4107751","4107009","PR","PR","Figueira","Curiúva"
"4107751","4109708","PR","PR","Figueira","Ibaiti"
"4107850","4108403","PR","PR","Flor da Serra do Sul","Francisco Beltrão"
"4107900","4107306","PR","PR","Floresta","Doutor Camargo"
"4107900","4107504","PR","PR","Floresta","Engenheiro Beltrão"
"4107900","4111100","PR","PR","Floresta","Itambé"
"4107900","4111605","PR","PR","Floresta","Ivatuba"
"4108205","4108601","PR","PR","Formosa do Oeste","Goioerê"
"4108205","4110656","PR","PR","Formosa do Oeste","Iracema do Oeste"
"4108205","4112751","PR","PR","Formosa do Oeste","Jesuítas"
"4108304","4110953","PR","PR","Foz do Iguaçu","Itaipulândia"
"4108320","4110607","PR","PR","Francisco Alves","Iporã"
"4108403","4107405","PR","PR","Francisco Beltrão","Enéas Marques"
"4108403","4107850","PR","PR","Francisco Beltrão","Flor da Serra do Sul"
"4108403","4111209","PR","PR","Francisco Beltrão","Itapejara d'Oeste"
"4108551","4110805","PR","PR","Godoy Moreira","Iretama"
"4108551","4112504","PR","PR","Godoy Moreira","Jardim Alegre"
"4108601","4108205","PR","PR","Goioerê","Formosa do Oeste"
"4108601","4112207","PR","PR","Goioerê","Janiópolis"
"4108650","4109401","PR","PR","Goioxim","Guarapuava"
"4108700","4106852","PR","PR","Grandes Rios","Cruzmaltina"
"4108700","4107603","PR","PR","Grandes Rios","Faxinal"
"4108700","4111506","PR","PR","Grandes Rios","Ivaiporã"
"4108700","4112504","PR","PR","Grandes Rios","Jardim Alegre"
"4108700","4113429","PR","PR","Grandes Rios","Lidianópolis"
"4108908","4111308","PR","PR","Guairaçá","Itaúna do Sul"
"4108957","4110102","PR","PR","Guamiranga","Imbituva"
"4108957","4111407","PR","PR","Guamiranga","Ivaí"
"4109005","4112801","PR","PR","Guapirama","Joaquim Távora"
"4109005","4112900","PR","PR","Guapirama","Jundiaí do Sul"
"4109203","4111902","PR","PR","Guaraci","Jaguapitã"
"4109302","4107124","PR","PR","Guaraniaçu","Diamante do Sul"
"4109302","4107546","PR","PR","Guaraniaçu","Espigão Alto do Iguaçu"
"4109302","4109757","PR","PR","Guaraniaçu","Ibema"
"4109401","4108650","PR","PR","Guarapuava","Goioxim"
"4109401","4110201","PR","PR","Guarapuava","Inácio Martins"
"4109708","4107009","PR","PR","Ibaiti","Curiúva"
"4109708","4107751","PR","PR","Ibaiti","Figueira"
"4109708","4112306","PR","PR","Ibaiti","Japira"
"4109708","4112900","PR","PR","Ibaiti","Jundiaí do Sul"
"4109757","4109302","PR","PR","Ibema","Guaraniaçu"
"4109807","4112702","PR","PR","Ibiporã","Jataizinho"
"4109906","4111555","PR","PR","Icaraíma","Ivaté"
"4110102","4107736","PR","PR","Imbituva","Fernandes Pinheiro"
"4110102","4108957","PR","PR","Imbituva","Guamiranga"
"4110102","4110706","PR","PR","Imbituva","Irati"
"4110102","4111407","PR","PR","Imbituva","Ivaí"
"4110201","4106803","PR","PR","Inácio Martins","Cruz Machado"
"4110201","4109401","PR","PR","Inácio Martins","Guarapuava"
"4110201","4110706","PR","PR","Inácio Martins","Irati"
"4110409","4112405","PR","PR","Indianópolis","Japurá"
"4110508","4111407","PR","PR","Ipiranga","Ivaí"
"4110607","4108320","PR","PR","Iporã","Francisco Alves"
"4110656","4108205","PR","PR","Iracema do Oeste","Formosa do Oeste"
"4110656","4112751","PR","PR","Iracema do Oeste","Jesuítas"
"4110706","4107736","PR","PR","Irati","Fernandes Pinheiro"
"4110706","4110102","PR","PR","Irati","Imbituva"
"4110706","4110201","PR","PR","Irati","Inácio Martins"
"4110805","4108551","PR","PR","Iretama","Godoy Moreira"
"4110805","4112504","PR","PR","Iretama","Jardim Alegre"
"4110904","4112603","PR","PR","Itaguajé","Jardim Olinda"
"4110953","4108304","PR","PR","Itaipulândia","Foz do Iguaçu"
"4111100","4107504","PR","PR","Itambé","Engenheiro Beltrão"
"4111100","4107702","PR","PR","Itambé","Fênix"
"4111100","4107900","PR","PR","Itambé","Floresta"
"4111209","4108403","PR","PR","Itapejara d'Oeste","Francisco Beltrão"
"4111308","4107108","PR","PR","Itaúna do Sul","Diamante do Norte"
"4111308","4108908","PR","PR","Itaúna do Sul","Guairaçá"
"4111407","4108957","PR","PR","Ivaí","Guamiranga"
"4111407","4110102","PR","PR","Ivaí","Imbituva"
"4111407","4110508","PR","PR","Ivaí","Ipiranga"
"4111506","4108700","PR","PR","Ivaiporã","Grandes Rios"
"4111506","4112504","PR","PR","Ivaiporã","Jardim Alegre"
"4111555","4107256","PR","PR","Ivaté","Douradina"
"4111555","4109906","PR","PR","Ivaté","Icaraíma"
"4111605","4107306","PR","PR","Ivatuba","Doutor Camargo"
"4111605","4107504","PR","PR","Ivatuba","Engenheiro Beltrão"
"4111605","4107900","PR","PR","Ivatuba","Floresta"
"4111704","4112306","PR","PR","Jaboti","Japira"
"4111803","4112801","PR","PR","Jacarezinho","Joaquim Távora"
"4111902","4109203","PR","PR","Jaguapitã","Guaraci"
"4112207","4107553","PR","PR","Janiópolis","Farol"
"4112207","4108601","PR","PR","Janiópolis","Goioerê"
"4112207","4112959","PR","PR","Janiópolis","Juranda"
"4112306","4109708","PR","PR","Japira","Ibaiti"
"4112306","4111704","PR","PR","Japira","Jaboti"
"4112306","4112900","PR","PR","Japira","Jundiaí do Sul"
"4112405","4110409","PR","PR","Japurá","Indianópolis"
"4112504","4108551","PR","PR","Jardim Alegre","Godoy Moreira"
"4112504","4108700","PR","PR","Jardim Alegre","Grandes Rios"
"4112504","4110805","PR","PR","Jardim Alegre","Iretama"
"4112504","4111506","PR","PR","Jardim Alegre","Ivaiporã"
"4112504","4113429","PR","PR","Jardim Alegre","Lidianópolis"
"4112603","4110904","PR","PR","Jardim Olinda","Itaguajé"
"4112702","4109807","PR","PR","Jataizinho","Ibiporã"
"4112751","4108205","PR","PR","Jesuítas","Formosa do Oeste"
"4112751","4110656","PR","PR","Jesuítas","Iracema do Oeste"
"4112801","4109005","PR","PR","Joaquim Távora","Guapirama"
"4112801","4111803","PR","PR","Joaquim Távora","Jacarezinho"
"4112900","4109005","PR","PR","Jundiaí do Sul","Guapirama"
"4112900","4109708","PR","PR","Jundiaí do Sul","Ibaiti"
"4112900","4112306","PR","PR","Jundiaí do Sul","Japira"
"4112959","4112207","PR","PR","Juranda","Janiópolis"
"4113254","4107124","PR","PR","Laranjal","Diamante do Sul"
"4113429","4106852","PR","PR","Lidianópolis","Cruzmaltina"
"4113429","4108700","PR","PR","Lidianópolis","Grandes Rios"
"4113429","4112504","PR","PR","Lidianópolis","Jardim Alegre"
"4113502","4115002","PR","PR","Loanda","Marilena"
"4113502","4117107","PR","PR","Loanda","Nova Londrina"
"4113502","4119707","PR","PR","Loanda","Planaltina do Paraná"
"4113502","4120200","PR","PR","Loanda","Porto Rico"
"4113601","4118105","PR","PR","Lobato","Paranacity"
"4113700","4114906","PR","PR","Londrina","Marilândia do Sul"
"4113734","4114005","PR","PR","Luiziana","Mamborê"
"4113734","4116802","PR","PR","Luiziana","Nova Cantu"
"4113908","4118600","PR","PR","Mallet","Paula Freitas"
"4113908","4118709","PR","PR","Mallet","Paulo Frontin"
"4114005","4113734","PR","PR","Mamborê","Luiziana"
"4114005","4116802","PR","PR","Mamborê","Nova Cantu"
"4114104","4115200","PR","PR","Mandaguaçu","Maringá"
"4114104","4117404","PR","PR","Mandaguaçu","Ourizona"
"4114104","4117503","PR","PR","Mandaguaçu","Paiçandu"
"4114104","4120408","PR","PR","Mandaguaçu","Presidente Castelo Branco"
"4114203","4114807","PR","PR","Mandaguari","Marialva"
"4114351","4119251","PR","PR","Manfrinópolis","Pinhal de São Bento"
"4114500","4117271","PR","PR","Manoel Ribas","Nova Tebas"
"4114500","4119608","PR","PR","Manoel Ribas","Pitanga"
"4114609","4115853","PR","PR","Marechal Cândido Rondon","Mercedes"
"4114609","4117222","PR","PR","Marechal Cândido Rondon","Nova Santa Rosa"
"4114609","4117453","PR","PR","Marechal Cândido Rondon","Ouro Verde do Oeste"
"4114609","4118451","PR","PR","Marechal Cândido Rondon","Pato Bragado"
"4114708","4117206","PR","PR","Maria Helena","Nova Olímpia"
"4114807","4114203","PR","PR","Marialva","Mandaguari"
"4114807","4115200","PR","PR","Marialva","Maringá"
"4114906","4113700","PR","PR","Marilândia do Sul","Londrina"
"4114906","4115754","PR","PR","Marilândia do Sul","Mauá da Serra"
"4115002","4113502","PR","PR","Marilena","Loanda"
"4115002","4117107","PR","PR","Marilena","Nova Londrina"
"4115101","4116109","PR","PR","Mariluz","Moreira Sales"
"4115101","4118857","PR","PR","Mariluz","Perobal"
"4115200","4114104","PR","PR","Maringá","Mandaguaçu"
"4115200","4114807","PR","PR","Maringá","Marialva"
"4115200","4117503","PR","PR","Maringá","Paiçandu"
"4115309","4118501","PR","PR","Mariópolis","Pato Branco"
"4115358","4117222","PR","PR","Maripá","Nova Santa Rosa"
"4115358","4117909","PR","PR","Maripá","Palotina"
"4115457","4117057","PR","PR","Marquinho","Nova Laranjeiras"
"4115457","4117800","PR","PR","Marquinho","Palmital"
"4115507","4117297","PR","PR","Marumbi","Novo Itacolomi"
"4115606","4115804","PR","PR","Matelândia","Medianeira"
"4115705","4118204","PR","PR","Matinhos","Paranaguá"
"4115705","4119954","PR","PR","Matinhos","Pontal do Paraná"
"4115739","4117800","PR","PR","Mato Rico","Palmital"
"4115739","4119608","PR","PR","Mato Rico","Pitanga"
"4115754","4114906","PR","PR","Mauá da Serra","Marilândia do Sul"
"4115754","4117305","PR","PR","Mauá da Serra","Ortigueira"
"4115804","4115606","PR","PR","Medianeira","Matelândia"
"4115804","4116059","PR","PR","Medianeira","Missal"
"4115853","4114609","PR","PR","Mercedes","Marechal Cândido Rondon"
"4115853","4117222","PR","PR","Mercedes","Nova Santa Rosa"
"4115903","4116505","PR","PR","Mirador","Nova Aliança do Ivaí"
"4115903","4118006","PR","PR","Mirador","Paraíso do Norte"
"4115903","4118402","PR","PR","Mirador","Paranavaí"
"4116000","4120333","PR","PR","Miraselva","Prado Ferreira"
"4116059","4115804","PR","PR","Missal","Medianeira"
"4116109","4115101","PR","PR","Moreira Sales","Mariluz"
"4116208","4118204","PR","PR","Morretes","Paranaguá"
"4116208","4119509","PR","PR","Morretes","Piraquara"
"4116505","4115903","PR","PR","Nova Aliança do Ivaí","Mirador"
"4116505","4118006","PR","PR","Nova Aliança do Ivaí","Paraíso do Norte"
"4116505","4118402","PR","PR","Nova Aliança do Ivaí","Paranavaí"
"4116604","4117008","PR","PR","Nova América da Colina","Nova Fátima"
"4116703","4120655","PR","PR","Nova Aurora","Quarto Centenário"
"4116802","4113734","PR","PR","Nova Cantu","Luiziana"
"4116802","4114005","PR","PR","Nova Cantu","Mamborê"
"4116802","4117800","PR","PR","Nova Cantu","Palmital"
"4116901","4120408","PR","PR","Nova Esperança","Presidente Castelo Branco"
"4117008","4116604","PR","PR","Nova Fátima","Nova América da Colina"
"4117057","4115457","PR","PR","Nova Laranjeiras","Marquinho"
"4117057","4117800","PR","PR","Nova Laranjeiras","Palmital"
"4117107","4113502","PR","PR","Nova Londrina","Loanda"
"4117107","4115002","PR","PR","Nova Londrina","Marilena"
"4117206","4114708","PR","PR","Nova Olímpia","Maria Helena"
"4117222","4114609","PR","PR","Nova Santa Rosa","Marechal Cândido Rondon"
"4117222","4115358","PR","PR","Nova Santa Rosa","Maripá"
"4117222","4115853","PR","PR","Nova Santa Rosa","Mercedes"
"4117222","4117909","PR","PR","Nova Santa Rosa","Palotina"
"4117271","4114500","PR","PR","Nova Tebas","Manoel Ribas"
"4117271","4119608","PR","PR","Nova Tebas","Pitanga"
"4117297","4115507","PR","PR","Novo Itacolomi","Marumbi"
"4117305","4115754","PR","PR","Ortigueira","Mauá da Serra"
"4117404","4114104","PR","PR","Ourizona","Mandaguaçu"
"4117404","4117503","PR","PR","Ourizona","Paiçandu"
"4117404","4120408","PR","PR","Ourizona","Presidente Castelo Branco"
"4117453","4114609","PR","PR","Ouro Verde do Oeste","Marechal Cândido Rondon"
"4117503","4114104","PR","PR","Paiçandu","Mandaguaçu"
"4117503","4115200","PR","PR","Paiçandu","Maringá"
"4117503","4117404","PR","PR","Paiçandu","Ourizona"
"4117701","4119905","PR","PR","Palmeira","Ponta Grossa"
"4117701","4120101","PR","PR","Palmeira","Porto Amazonas"
"4117800","4115457","PR","PR","Palmital","Marquinho"
"4117800","4115739","PR","PR","Palmital","Mato Rico"
"4117800","4116802","PR","PR","Palmital","Nova Cantu"
"4117800","4117057","PR","PR","Palmital","Nova Laranjeiras"
"4117800","4119608","PR","PR","Palmital","Pitanga"
"4117909","4115358","PR","PR","Palotina","Maripá"
"4117909","4117222","PR","PR","Palotina","Nova Santa Rosa"
"4118006","4115903","PR","PR","Paraíso do Norte","Mirador"
"4118006","4116505","PR","PR","Paraíso do Norte","Nova Aliança do Ivaí"
"4118105","4113601","PR","PR","Paranacity","Lobato"
"4118105","4118303","PR","PR","Paranacity","Paranapoema"
"4118204","4115705","PR","PR","Paranaguá","Matinhos"
"4118204","4116208","PR","PR","Paranaguá","Morretes"
"4118204","4119954","PR","PR","Paranaguá","Pontal do Paraná"
"4118303","4118105","PR","PR","Paranapoema","Paranacity"
"4118402","4115903","PR","PR","Paranavaí","Mirador"
"4118402","4116505","PR","PR","Paranavaí","Nova Aliança do Ivaí"
"4118451","4114609","PR","PR","Pato Bragado","Marechal Cândido Rondon"
"4118501","4115309","PR","PR","Pato Branco","Mariópolis"
"4118600","4113908","PR","PR","Paula Freitas","Mallet"
"4118600","4118709","PR","PR","Paula Freitas","Paulo Frontin"
"4118709","4113908","PR","PR","Paulo Frontin","Mallet"
"4118709","4118600","PR","PR","Paulo Frontin","Paula Freitas"
"4118857","4115101","PR","PR","Perobal","Mariluz"
"4119004","4119806","PR","PR","Pérola d'Oeste","Planalto"
"4119004","4120358","PR","PR","Pérola d'Oeste","Pranchita"
"4119152","4119509","PR","PR","Pinhais","Piraquara"
"4119251","4114351","PR","PR","Pinhal de São Bento","Manfrinópolis"
"4119509","4116208","PR","PR","Piraquara","Morretes"
"4119509","4119152","PR","PR","Piraquara","Pinhais"
"4119608","4114500","PR","PR","Pitanga","Manoel Ribas"
"4119608","4115739","PR","PR","Pitanga","Mato Rico"
"4119608","4117271","PR","PR","Pitanga","Nova Tebas"
"4119608","4117800","PR","PR","Pitanga","Palmital"
"4119707","4113502","PR","PR","Planaltina do Paraná","Loanda"
"4119806","4119004","PR","PR","Planalto","Pérola d'Oeste"
"4119905","4117701","PR","PR","Ponta Grossa","Palmeira"
"4119954","4115705","PR","PR","Pontal do Paraná","Matinhos"
"4119954","4118204","PR","PR","Pontal do Paraná","Paranaguá"
"4120101","4117701","PR","PR","Porto Amazonas","Palmeira"
"4120200","4113502","PR","PR","Porto Rico","Loanda"
"4120333","4116000","PR","PR","Prado Ferreira","Miraselva"
"4120358","4119004","PR","PR","Pranchita","Pérola d'Oeste"
"4120408","4114104","PR","PR","Presidente Castelo Branco","Mandaguaçu"
"4120408","4116901","PR","PR","Presidente Castelo Branco","Nova Esperança"
"4120408","4117404","PR","PR","Presidente Castelo Branco","Ourizona"
"4120655","4116703","PR","PR","Quarto Centenário","Nova Aurora"
"4120853","4127700","PR","PR","Quatro Pontes","Toledo"
"4120903","4122156","PR","PR","Quedas do Iguaçu","Rio Bonito do Iguaçu"
"4120903","4124806","PR","PR","Quedas do Iguaçu","São João"
"4120903","4125209","PR","PR","Quedas do Iguaçu","São Jorge d'Oeste"
"4120903","4127858","PR","PR","Quedas do Iguaçu","Três Barras do Paraná"
"4121000","4123303","PR","PR","Querência do Norte","Santa Cruz de Monte Castelo"
"4121307","4126405","PR","PR","Rancho Alegre","Sertaneja"
"4121307","4126504","PR","PR","Rancho Alegre","Sertanópolis"
"4121356","4128005","PR","PR","Rancho Alegre D'Oeste","Ubiratã"
"4121406","4123808","PR","PR","Realeza","Santa Izabel do Oeste"
"4121505","4122008","PR","PR","Rebouças","Rio Azul"
"4121505","4125100","PR","PR","Rebouças","São João do Triunfo"
"4121505","4125605","PR","PR","Rebouças","São Mateus do Sul"
"4121703","4122651","PR","PR","Reserva","Rosário do Ivaí"
"4121703","4127502","PR","PR","Reserva","Tibagi"
"4122008","4121505","PR","PR","Rio Azul","Rebouças"
"4122008","4125605","PR","PR","Rio Azul","São Mateus do Sul"
"4122156","4120903","PR","PR","Rio Bonito do Iguaçu","Quedas do Iguaçu"
"4122156","4124806","PR","PR","Rio Bonito do Iguaçu","São João"
"4122156","4126272","PR","PR","Rio Bonito do Iguaçu","Saudade do Iguaçu"
"4122156","4126652","PR","PR","Rio Bonito do Iguaçu","Sulina"
"4122172","4122651","PR","PR","Rio Branco do Ivaí","Rosário do Ivaí"
"4122404","4122701","PR","PR","Rolândia","Sabáudia"
"4122602","4125555","PR","PR","Rondon","São Manoel do Paraná"
"4122602","4126801","PR","PR","Rondon","Tapejara"
"4122651","4121703","PR","PR","Rosário do Ivaí","Reserva"
"4122651","4122172","PR","PR","Rosário do Ivaí","Rio Branco do Ivaí"
"4122701","4122404","PR","PR","Sabáudia","Rolândia"
"4122800","4124400","PR","PR","Salgado Filho","Santo Antônio do Sudoeste"
"4122909","4124004","PR","PR","Salto do Itararé","Santana do Itararé"
"4122909","4126603","PR","PR","Salto do Itararé","Siqueira Campos"
"4123006","4123808","PR","PR","Salto do Lontra","Santa Izabel do Oeste"
"4123204","4124707","PR","PR","Santa Cecília do Pavão","São Jerônimo da Serra"
"4123204","4126009","PR","PR","Santa Cecília do Pavão","São Sebastião da Amoreira"
"4123303","4121000","PR","PR","Santa Cruz de Monte Castelo","Querência do Norte"
"4123303","4123709","PR","PR","Santa Cruz de Monte Castelo","Santa Isabel do Ivaí"
"4123501","4125456","PR","PR","Santa Helena","São José das Palmeiras"
"4123600","4124509","PR","PR","Santa Inês","Santo Inácio"
"4123709","4123303","PR","PR","Santa Isabel do Ivaí","Santa Cruz de Monte Castelo"
"4123709","4123956","PR","PR","Santa Isabel do Ivaí","Santa Mônica"
"4123709","4126900","PR","PR","Santa Isabel do Ivaí","Tapira"
"4123808","4121406","PR","PR","Santa Izabel do Oeste","Realeza"
"4123808","4123006","PR","PR","Santa Izabel do Oeste","Salto do Lontra"
"4123857","4127965","PR","PR","Santa Maria do Oeste","Turvo"
"4123956","4123709","PR","PR","Santa Mônica","Santa Isabel do Ivaí"
"4123956","4126900","PR","PR","Santa Mônica","Tapira"
"4124004","4122909","PR","PR","Santana do Itararé","Salto do Itararé"
"4124004","4125407","PR","PR","Santana do Itararé","São José da Boa Vista"
"4124004","4126603","PR","PR","Santana do Itararé","Siqueira Campos"
"4124020","4125753","PR","PR","Santa Tereza do Oeste","São Pedro do Iguaçu"
"4124020","4127700","PR","PR","Santa Tereza do Oeste","Toledo"
"4124053","4125704","PR","PR","Santa Terezinha de Itaipu","São Miguel do Iguaçu"
"4124202","4124905","PR","PR","Santo Antônio do Caiuá","São João do Caiuá"
"4124301","4124707","PR","PR","Santo Antônio do Paraíso","São Jerônimo da Serra"
"4124301","4126009","PR","PR","Santo Antônio do Paraíso","São Sebastião da Amoreira"
"4124400","4122800","PR","PR","Santo Antônio do Sudoeste","Salgado Filho"
"4124509","4123600","PR","PR","Santo Inácio","Santa Inês"
"4124608","4125308","PR","PR","São Carlos do Ivaí","São Jorge do Ivaí"
"4124608","4125555","PR","PR","São Carlos do Ivaí","São Manoel do Paraná"
"4124608","4126108","PR","PR","São Carlos do Ivaí","São Tomé"
"4124608","4126702","PR","PR","São Carlos do Ivaí","Tamboara"
"4124707","4123204","PR","PR","São Jerônimo da Serra","Santa Cecília do Pavão"
"4124707","4124301","PR","PR","São Jerônimo da Serra","Santo Antônio do Paraíso"
"4124707","4126207","PR","PR","São Jerônimo da Serra","Sapopema"
"4124707","4126678","PR","PR","São Jerônimo da Serra","Tamarana"
"4124806","4120903","PR","PR","São João","Quedas do Iguaçu"
"4124806","4122156","PR","PR","São João","Rio Bonito do Iguaçu"
"4124806","4125209","PR","PR","São João","São Jorge d'Oeste"
"4124806","4126652","PR","PR","São João","Sulina"
"4124905","4124202","PR","PR","São João do Caiuá","Santo Antônio do Caiuá"
"4125001","4125803","PR","PR","São João do Ivaí","São Pedro do Ivaí"
"4125100","4121505","PR","PR","São João do Triunfo","Rebouças"
"4125100","4125605","PR","PR","São João do Triunfo","São Mateus do Sul"
"4125209","4120903","PR","PR","São Jorge d'Oeste","Quedas do Iguaçu"
"4125209","4124806","PR","PR","São Jorge d'Oeste","São João"
"4125308","4124608","PR","PR","São Jorge do Ivaí","São Carlos do Ivaí"
"4125308","4126108","PR","PR","São Jorge do Ivaí","São Tomé"
"4125308","4127205","PR","PR","São Jorge do Ivaí","Terra Boa"
"4125407","4124004","PR","PR","São José da Boa Vista","Santana do Itararé"
"4125407","4126306","PR","PR","São José da Boa Vista","Sengés"
"4125456","4123501","PR","PR","São José das Palmeiras","Santa Helena"
"4125456","4125753","PR","PR","São José das Palmeiras","São Pedro do Iguaçu"
"4125506","4127601","PR","PR","São José dos Pinhais","Tijucas do Sul"
"4125555","4122602","PR","PR","São Manoel do Paraná","Rondon"
"4125555","4124608","PR","PR","São Manoel do Paraná","São Carlos do Ivaí"
"4125605","4121505","PR","PR","São Mateus do Sul","Rebouças"
"4125605","4122008","PR","PR","São Mateus do Sul","Rio Azul"
"4125605","4125100","PR","PR","São Mateus do Sul","São João do Triunfo"
"4125704","4124053","PR","PR","São Miguel do Iguaçu","Santa Terezinha de Itaipu"
"4125704","4126355","PR","PR","São Miguel do Iguaçu","Serranópolis do Iguaçu"
"4125753","4124020","PR","PR","São Pedro do Iguaçu","Santa Tereza do Oeste"
"4125753","4125456","PR","PR","São Pedro do Iguaçu","São José das Palmeiras"
"4125753","4127700","PR","PR","São Pedro do Iguaçu","Toledo"
"4125803","4125001","PR","PR","São Pedro do Ivaí","São João do Ivaí"
"4126009","4123204","PR","PR","São Sebastião da Amoreira","Santa Cecília do Pavão"
"4126009","4124301","PR","PR","São Sebastião da Amoreira","Santo Antônio do Paraíso"
"4126108","4124608","PR","PR","São Tomé","São Carlos do Ivaí"
"4126108","4125308","PR","PR","São Tomé","São Jorge do Ivaí"
"4126207","4124707","PR","PR","Sapopema","São Jerônimo da Serra"
"4126272","4122156","PR","PR","Saudade do Iguaçu","Rio Bonito do Iguaçu"
"4126272","4126652","PR","PR","Saudade do Iguaçu","Sulina"
"4126306","4125407","PR","PR","Sengés","São José da Boa Vista"
"4126355","4125704","PR","PR","Serranópolis do Iguaçu","São Miguel do Iguaçu"
"4126405","4121307","PR","PR","Sertaneja","Rancho Alegre"
"4126405","4126504","PR","PR","Sertaneja","Sertanópolis"
"4126504","4121307","PR","PR","Sertanópolis","Rancho Alegre"
"4126504","4126405","PR","PR","Sertanópolis","Sertaneja"
"4126603","4122909","PR","PR","Siqueira Campos","Salto do Itararé"
"4126603","4124004","PR","PR","Siqueira Campos","Santana do Itararé"
"4126603","4127809","PR","PR","Siqueira Campos","Tomazina"
"4126652","4122156","PR","PR","Sulina","Rio Bonito do Iguaçu"
"4126652","4124806","PR","PR","Sulina","São João"
"4126652","4126272","PR","PR","Sulina","Saudade do Iguaçu"
"4126678","4124707","PR","PR","Tamarana","São Jerônimo da Serra"
"4126702","4124608","PR","PR","Tamboara","São Carlos do Ivaí"
"4126801","4122602","PR","PR","Tapejara","Rondon"
"4126801","4127908","PR","PR","Tapejara","Tuneiras do Oeste"
"4126900","4123709","PR","PR","Tapira","Santa Isabel do Ivaí"
"4126900","4123956","PR","PR","Tapira","Santa Mônica"
"4127106","4127502","PR","PR","Telêmaco Borba","Tibagi"
"4127205","4125308","PR","PR","Terra Boa","São Jorge do Ivaí"
"4127502","4121703","PR","PR","Tibagi","Reserva"
"4127502","4127106","PR","PR","Tibagi","Telêmaco Borba"
"4127601","4125506","PR","PR","Tijucas do Sul","São José dos Pinhais"
"4127700","4120853","PR","PR","Toledo","Quatro Pontes"
"4127700","4124020","PR","PR","Toledo","Santa Tereza do Oeste"
"4127700","4125753","PR","PR","Toledo","São Pedro do Iguaçu"
"4127700","4127957","PR","PR","Toledo","Tupãssi"
"4127809","4126603","PR","PR","Tomazina","Siqueira Campos"
"4127858","4120903","PR","PR","Três Barras do Paraná","Quedas do Iguaçu"
"4127908","4126801","PR","PR","Tuneiras do Oeste","Tapejara"
"4127957","4127700","PR","PR","Tupãssi","Toledo"
"4127965","4123857","PR","PR","Turvo","Santa Maria do Oeste"
"4128005","4121356","PR","PR","Ubiratã","Rancho Alegre D'Oeste"
"4128625","4128807","PR","PR","Alto Paraíso","Xambrê"
"4128807","4128625","PR","PR","Xambrê","Alto Paraíso"
"4200051","4201000","SC","SC","Abdon Batista","Anita Garibaldi"
"4200051","4203600","SC","SC","Abdon Batista","Campos Novos"
"4200051","4204178","SC","SC","Abdon Batista","Cerro Negro"
"4200101","4202537","SC","SC","Abelardo Luz","Bom Jesus"
"4200101","4205308","SC","SC","Abelardo Luz","Faxinal dos Guedes"
"4200200","4200309","SC","SC","Agrolândia","Agronômica"
"4200200","4201802","SC","SC","Agrolândia","Atalanta"
"4200200","4202859","SC","SC","Agrolândia","Braço do Trombudo"
"4200309","4200200","SC","SC","Agronômica","Agrolândia"
"4200309","4201802","SC","SC","Agronômica","Atalanta"
"4200309","4201901","SC","SC","Agronômica","Aurora"
"4200408","4203006","SC","SC","Água Doce","Caçador"
"4200408","4204004","SC","SC","Água Doce","Catanduvas"
"4200507","4204103","SC","SC","Águas de Chapecó","Caxambu do Sul"
"4200556","4204400","SC","SC","Águas Frias","Coronel Freitas"
"4200606","4200903","SC","SC","Águas Mornas","Angelina"
"4200606","4201109","SC","SC","Águas Mornas","Anitápolis"
"4200705","4201109","SC","SC","Alfredo Wagner","Anitápolis"
"4200705","4202602","SC","SC","Alfredo Wagner","Bom Retiro"
"4200705","4204194","SC","SC","Alfredo Wagner","Chapadão do Lageado"
"4200754","4204301","SC","SC","Alto Bela Vista","Concórdia"
"4200804","4202099","SC","SC","Anchieta","Barra Bonita"
"4200804","4203501","SC","SC","Anchieta","Campo Erê"
"4200903","4200606","SC","SC","Angelina","Águas Mornas"
"4200903","4201208","SC","SC","Angelina","Antônio Carlos"
